isdn,CODE,REG_DATETIME,EXPIRE_DATETIME,END_DATETIME,DATE_ID,PRICE
DFyB/mwb92xrkc70B1NZ8w==,F120WF,2023-02-10T11:44:51.000+07:00,2023-04-11T11:44:50.000+07:00,"",20230411,120000
DG8hjIVKOv+UufPoA7q1Ug==,MPNT,2023-03-31T09:42:28.000+07:00,2023-04-30T09:42:27.000+07:00,"",20230411,0
DMuXeEM7Vprp/bpk77fsug==,C90N,2023-04-04T19:40:01.000+07:00,2023-05-04T19:40:00.000+07:00,"",20230411,90000
DWrfL/apAjBOZbScLlgfBw==,ESAVE,2023-03-12T11:03:34.000+07:00,2023-04-12T11:03:33.000+07:00,"",20230411,110000
DZFTqAdtqTYJ2JJpSTtz5Q==,C90N,2023-03-19T11:14:42.000+07:00,2023-04-18T11:14:41.000+07:00,"",20230411,90000
DaiXwhy/8zpokYkdwX9GPw==,DIP50,2023-03-26T20:30:32.000+07:00,2023-04-25T20:30:31.000+07:00,"",20230411,50000
Ddswd/qAhcK0G28bs4EVAw==,6ED60,2023-04-09T16:06:25.000+07:00,2023-05-09T16:06:24.000+07:00,"",20230411,0
DhO2uztnZgdNzt4ZlbqzTg==,CB,2023-03-23T16:20:43.000+07:00,2023-04-22T16:20:42.000+07:00,"",20230411,9000
DhZGuVPPnHUKz3PVAqJNOQ==,DATA5,2023-03-29T07:19:15.000+07:00,2023-04-28T07:19:14.000+07:00,"",20230411,50000
Dhp5tAiLCH9T9gZ+K4hYfg==,6C90N,2023-03-22T15:50:41.000+07:00,2023-04-21T15:50:40.000+07:00,"",20230411,0
DimRva6ghqzKHhchMcnLhA==,ED60,2023-04-09T17:45:22.000+07:00,2023-05-09T17:45:21.000+07:00,"",20230411,60000
DlBCd6b69WiSpdloh3FxJA==,CV119,2023-03-28T09:18:02.000+07:00,2023-04-27T09:18:01.000+07:00,"",20230411,119000
Dm+aYYzpX4DMo0bGMnHqFw==,TT1,2023-04-10T20:42:23.000+07:00,2023-04-11T20:42:22.000+07:00,"",20230411,3000
DmOhlCWGC9UbCtYTXaue4g==,C120,2023-03-19T09:33:05.000+07:00,2023-04-18T09:33:04.000+07:00,"",20230411,120000
Dn4KoLaLdm7tU0I617ao1w==,C120,2023-03-22T22:07:14.000+07:00,2023-04-21T22:07:13.000+07:00,"",20230411,120000
DojZdUl+JuKx1SN9rnEH/A==,21G,2023-03-22T09:33:19.000+07:00,2023-04-21T09:33:18.000+07:00,"",20230411,0
Dr1SDXsDbzmlMi5QR/sOBQ==,C90N,2023-04-06T17:25:55.000+07:00,2023-05-06T17:25:54.000+07:00,"",20230411,90000
DttnU2IqX3/nYkoTI2P26g==,C90N,2023-04-07T11:43:58.000+07:00,2023-05-07T11:43:57.000+07:00,"",20230411,90000
DvX59ys6c+xJyKB3qquGUA==,12FD50,2023-03-15T10:58:50.000+07:00,2023-04-14T10:58:49.000+07:00,"",20230411,0
Dy0XxAC+03fqFN7uMC2kVA==,12MDT50,2023-04-06T11:42:50.000+07:00,2023-05-06T11:42:49.000+07:00,"",20230411,0
Dy5Ex4dOetmo8RpmRjVGOg==,C90N,2023-03-13T09:57:29.000+07:00,2023-04-12T09:57:28.000+07:00,"",20230411,90000
DydlhWt0mhTGS1JB6yiISw==,C90N,2023-04-08T18:32:17.000+07:00,2023-05-08T18:32:16.000+07:00,"",20230411,90000
E+LKjg1E+gyyfgBO9uiChQ==,BK,2023-03-18T17:50:30.000+07:00,2023-04-17T17:50:29.000+07:00,"",20230411,0
E+aKMZaREPnzxVLKX6KuAA==,EHIGH,2023-03-12T08:48:45.000+07:00,2023-04-12T08:48:44.000+07:00,"",20230411,188000
E/QediejT2lsToHWdUxRzQ==,A50,2023-03-12T17:43:03.000+07:00,2023-04-11T17:43:02.000+07:00,"",20230411,0
E0Zb5o2sZFixjarFuMzKJg==,MAXTN,2023-04-07T16:50:04.000+07:00,2023-05-07T16:50:03.000+07:00,"",20230411,50000
E5Jihq//6Mn3UF+f3cXIxQ==,C90N,2023-03-26T10:55:10.000+07:00,2023-04-25T10:55:09.000+07:00,"",20230411,90000
E9PssjMQ8LkEWrxRD0tlGw==,NCT60,2023-03-19T13:07:38.000+07:00,2023-04-18T13:07:37.000+07:00,"",20230411,60000
EBKeSGLEXqYsbJCnWn9Oag==,C90N,2023-03-18T12:33:44.000+07:00,2023-04-17T12:33:43.000+07:00,"",20230411,90000
EDHq+BUzuXojUzPmw8GHpA==,MPNT,2023-03-28T16:32:46.000+07:00,2023-04-27T16:32:45.000+07:00,"",20230411,0
EElioJObZl7UGNeweQS2jQ==,G1,2023-04-09T13:53:11.000+07:00,2023-05-09T13:53:10.000+07:00,"",20230411,60000
EH6jXzNgzEgo1GPctIFiEQ==,C90N,2023-03-18T09:24:38.000+07:00,2023-04-17T09:24:37.000+07:00,"",20230411,90000
EIaidwFFKbseKWrCq8ev5w==,C90N,2023-04-10T22:35:23.000+07:00,2023-05-10T22:35:22.000+07:00,"",20230411,90000
EMy6ZcnUToRBEvFQCTDMsg==,G1,2023-04-09T19:45:20.000+07:00,2023-05-09T19:45:19.000+07:00,"",20230411,60000
EOKaVc3t9SLapqd1pXd3vQ==,MAX90,2023-03-19T13:32:08.000+07:00,2023-04-18T13:32:07.000+07:00,"",20230411,90000
EdxSS6UaZoCZNAljYOuZMg==,C90N,2023-03-14T17:27:39.000+07:00,2023-04-13T17:27:38.000+07:00,"",20230411,90000
EdxbSiO3fqP6g3/ObRX/Hg==,KN149J,2023-04-01T00:00:00.000+07:00,2023-04-30T23:59:59.000+07:00,"",20230411,149000
EfKAgXw0xyJpkaHc57fV+A==,C90N,2023-03-13T14:11:35.000+07:00,2023-04-12T14:11:34.000+07:00,"",20230411,90000
Efy8xsslAUCIQz5PHQbWRw==,MF150,2023-04-01T15:01:19.000+07:00,2023-05-02T15:01:18.000+07:00,"",20230411,150000
Ehss2almRPtOXka5eXJiFQ==,CV119,2023-03-07T14:45:48.000+07:00,2023-05-06T14:45:47.000+07:00,"",20230411,119000
Em0JcDE+8MjGUipJtRJm/A==,C90N,2023-03-20T14:20:06.000+07:00,2023-04-19T14:20:05.000+07:00,"",20230411,0
EmEorpiFrAz9Ij5alVRV1w==,C120,2023-03-15T13:04:53.000+07:00,2023-04-14T13:04:52.000+07:00,"",20230411,120000
EngUwtaBWYHDUtWA+mneFA==,CF60,2023-03-26T11:49:45.000+07:00,2023-04-25T11:49:44.000+07:00,"",20230411,60000
Eo8TVQRQg7W49XoG0wCJug==,MF250,2023-03-17T15:17:54.000+07:00,2023-04-17T15:17:53.000+07:00,"",20230411,250000
Eq2YR8aqLZC+0KE+TFcyeQ==,Y60,2023-03-30T18:57:01.000+07:00,2023-04-29T18:57:00.000+07:00,"",20230411,60000
EuCrAkmuk/Yj8n8enioaQg==,C50N,2023-03-31T19:28:53.000+07:00,2023-04-30T19:28:52.000+07:00,"",20230411,50000
EuwWdXc68kytUjhj5PVU4g==,MF150,2023-04-01T18:15:50.000+07:00,2023-05-02T18:15:49.000+07:00,"",20230411,150000
EvwC9Q0Lu5j0+QSsNVjA2A==,C120,2023-04-03T10:51:33.000+07:00,2023-05-03T10:51:32.000+07:00,"",20230411,120000
F+1BtjXkDEwlpMQA0tzu/g==,12AG50,2023-03-27T14:54:31.000+07:00,2023-04-26T14:54:30.000+07:00,"",20230411,0
F+1RT7m8riARRBLdKBcMlA==,10BL5G,2023-03-24T09:19:20.000+07:00,2023-04-23T09:19:19.000+07:00,"",20230411,0
F1f+4ym0mxdGqnd9oglB6g==,C120,2023-03-13T18:46:33.000+07:00,2023-04-12T18:46:32.000+07:00,"",20230411,120000
F5b2hrzEaMhY2ak7py+NRw==,12HD200N,2023-04-02T16:32:46.000+07:00,2023-05-02T16:32:45.000+07:00,"",20230411,0
FEs3hSgnTI8y4TIB907Zeg==,T29,2023-04-10T13:15:07.000+07:00,2023-04-11T13:15:06.000+07:00,"",20230411,2900
FFlP1W9ig3acIIPW1l1R8g==,C90N,2023-03-27T17:28:50.000+07:00,2023-04-26T17:28:49.000+07:00,"",20230411,90000
FInsejYLvLF/2hy6EQC7Pw==,12MBIKE50,2023-03-30T00:04:17.000+07:00,2023-04-29T00:04:16.000+07:00,"",20230411,0
FKHxM5XG+LNnGc0SGGymRg==,C90N,2023-03-29T15:09:53.000+07:00,2023-04-28T15:09:52.000+07:00,"",20230411,90000
FQEyOUdLhfK1J0UPIStVnA==,ESIM1,2023-03-15T14:25:44.000+07:00,2023-04-15T14:25:43.000+07:00,"",20230411,90000
FRO0DlXMk5HUasM4laDZ8Q==,C120,2023-03-25T06:01:03.000+07:00,2023-04-24T06:01:02.000+07:00,"",20230411,120000
FTzmhj0sx1FpFyRzlsWLVQ==,EDU,2023-03-25T23:11:27.000+07:00,2023-04-25T23:11:26.000+07:00,"",20230411,50000
FUL4otZVQOpI0BNmaD87cA==,KN149J,2023-04-01T00:00:00.000+07:00,2023-04-30T23:59:59.000+07:00,"",20230411,149000
FVESd/T2Z1VOimrtfm5Blg==,C90N,2023-04-01T10:00:38.000+07:00,2023-05-01T10:00:37.000+07:00,"",20230411,90000
FVovlCqOkm5niYVn8WGt4A==,DL_DG1,2023-03-12T01:05:23.000+07:00,2023-04-12T01:05:22.000+07:00,"",20230411,0
FYDnvI3bH2wBJ5yqKyr+lQ==,VS,2023-04-10T08:45:02.000+07:00,2023-04-11T08:45:01.000+07:00,"",20230411,6000
FbM8IDfZ7eX+qMRblCjOig==,D10,2023-04-10T15:52:37.000+07:00,2023-04-11T15:52:36.000+07:00,"",20230411,10000
FcTgYy1HVuSNSv0RXg/NCw==,ED60,2023-04-05T20:44:13.000+07:00,2023-05-05T20:44:12.000+07:00,"",20230411,60000
FdJCmDAGRXA8ApOMarxW1Q==,12MFSHOP50,2023-04-10T14:24:36.000+07:00,2023-05-10T14:24:35.000+07:00,"",20230411,0
FgC5i06rnliTHTM5PfssAQ==,C120,2023-03-13T00:18:32.000+07:00,2023-04-12T00:18:31.000+07:00,"",20230411,120000
FgLU8UjFZkzqd/yIqsicHg==,THAGA100,2023-03-23T19:44:43.000+07:00,2023-04-22T19:44:42.000+07:00,"",20230411,50000
FhPWhk1ftlooZYQqBLH9Nw==,BK,2023-04-08T10:13:00.000+07:00,2023-05-08T10:12:59.000+07:00,"",20230411,0
FoXywMbHo7ZSDYQysb519A==,KN145B,2023-04-01T00:00:00.000+07:00,2023-04-30T23:59:59.000+07:00,"",20230411,145000
FqasFdAJhPZGGkBG8NVEsw==,FD50,2023-03-28T07:14:20.000+07:00,2023-04-27T07:14:19.000+07:00,"",20230411,50000
FtUappeZKFKqgm1TZVhF6g==,FD60,2023-03-27T11:42:25.000+07:00,2023-04-26T11:42:24.000+07:00,"",20230411,60000
FuvIQHfXhA88WC6BgKAxGQ==,HD120,2023-04-08T08:14:29.000+07:00,2023-05-08T08:14:28.000+07:00,"",20230411,120000
FwQb4TzMKzV2sdLMQ+XysQ==,C90N,2023-04-03T04:01:02.000+07:00,2023-05-03T04:01:01.000+07:00,"",20230411,90000
FyDXHIG1KvGpw1Qyc1zaxw==,C120,2023-03-18T14:37:29.000+07:00,2023-04-17T14:37:28.000+07:00,"",20230411,120000
FyqiBKs7NGlBmsJ+3wsJdQ==,C120,2023-03-29T23:03:50.000+07:00,2023-04-28T23:03:49.000+07:00,"",20230411,120000
G+k1N2EsSZe1L0QA5dbsqA==,12C120,2023-04-06T14:46:57.000+07:00,2023-05-06T14:46:56.000+07:00,"",20230411,0
G/2a8y9zZoxAEri0FhgvOQ==,AGV,2023-04-10T15:41:54.000+07:00,2023-04-11T15:41:53.000+07:00,"",20230411,5000
G0laz8o+Jhwx3xV/b97J6A==,G1,2023-03-12T08:10:55.000+07:00,2023-04-11T08:10:54.000+07:00,"",20230411,55000
G1h79qR3a99yW1Wd1w/nHA==,MFY99,2023-03-17T16:24:50.000+07:00,2023-04-16T16:24:49.000+07:00,"",20230411,99000
G30b3a+2YOQqsNTVXezUdA==,C90N,2023-04-02T21:32:01.000+07:00,2023-05-02T21:32:00.000+07:00,"",20230411,90000
G4/gK87Qid4eGbH8UlIcnw==,12MAX90,2023-03-30T19:48:10.000+07:00,2023-04-29T19:48:09.000+07:00,"",20230411,0
G5OQ5Udr0VQ4eYbdKq9qrw==,C90N,2023-03-23T09:09:55.000+07:00,2023-04-22T09:09:54.000+07:00,"",20230411,90000
G6sL74eQTtrGQ7YIVEg6Tw==,ESAVE,2023-03-15T15:11:39.000+07:00,2023-04-15T15:11:38.000+07:00,"",20230411,110000
G7sZB+mcxTDvxIEO1THWbQ==,C90N,2023-03-21T22:05:31.000+07:00,2023-04-20T22:05:30.000+07:00,"",20230411,90000
G9xYGJfLnLp4n/g+OK/2gw==,C90N,2023-03-27T07:41:16.000+07:00,2023-04-26T07:41:15.000+07:00,"",20230411,90000
GBMOa4D7CQIjDowU+4zgjQ==,ED60,2023-03-14T16:16:44.000+07:00,2023-04-13T16:16:43.000+07:00,"",20230411,60000
GEIDHv6/dHoLinaLG6TqNw==,CF50,2023-04-09T18:07:03.000+07:00,2023-05-09T18:07:02.000+07:00,"",20230411,50000
GJxlUgKSZ6FeUNTJGVCduQ==,MF100,2023-03-27T12:46:49.000+07:00,2023-04-27T12:46:48.000+07:00,"",20230411,100000
GKO7GmtrU3utGllSpk8cpQ==,D5,2023-04-10T14:09:10.000+07:00,2023-04-11T14:09:09.000+07:00,"",20230411,5000
GKikMpe/SQhxC6/3ZieAew==,12C90N,2023-03-13T19:59:04.000+07:00,2023-04-12T19:59:03.000+07:00,"",20230411,0
GOa1IJst1HuUZzuhqTauSg==,ED60,2023-03-24T20:10:09.000+07:00,2023-04-23T20:10:08.000+07:00,"",20230411,60000
GR6O6kgEiOIuCEHYLss0JQ==,12FD50,2023-03-20T18:23:47.000+07:00,2023-04-19T18:23:46.000+07:00,"",20230411,0
GUGYLTTdpGGoEjrhmbqX8g==,CV119,2023-02-19T14:15:23.000+07:00,2023-04-20T14:15:22.000+07:00,"",20230411,119000
GVzfMga1RFpN1QVHoiyWUw==,BK,2023-04-02T15:54:23.000+07:00,2023-05-02T15:54:22.000+07:00,"",20230411,0
GbMFTLQHH+kzEWP9qSxgyw==,D5,2023-04-10T11:28:49.000+07:00,2023-04-11T11:28:48.000+07:00,"",20230411,5000
GgUc3rdo2eERiQ5qmRy8aQ==,FD50,2023-03-24T12:13:08.000+07:00,2023-04-23T12:13:07.000+07:00,"",20230411,50000
Gm2zFZEHV+/+tkBl8L/7cw==,C90N,2023-03-12T14:37:27.000+07:00,2023-04-11T14:37:26.000+07:00,"",20230411,90000
GsjZmBlxB/Ax96jJK77rJQ==,12MAX90,2023-03-15T14:09:58.000+07:00,2023-04-14T14:09:57.000+07:00,"",20230411,0
GsuNaQ3OdplUbcSfivxNeQ==,CF60,2023-03-25T08:37:56.000+07:00,2023-04-24T08:37:55.000+07:00,"",20230411,60000
GtRBsydjfb/zjkjSkhnavA==,12C120,2023-03-26T09:38:36.000+07:00,2023-04-25T09:38:35.000+07:00,"",20230411,0
Gu5/TRIJ4JgpighNSnm/kA==,12NCT99,2023-03-31T11:40:01.000+07:00,2023-04-30T11:40:00.000+07:00,"",20230411,0
GvWbVNkeIau8cBb9ObZwpA==,MPNT,2023-04-05T13:24:41.000+07:00,2023-05-05T13:24:40.000+07:00,"",20230411,0
H18dUt6aeerFZsu/mV2Twg==,NCT79,2023-04-07T15:55:07.000+07:00,2023-05-07T15:55:06.000+07:00,"",20230411,79000
H1zJZXgF7CFOS7z3FHFvCw==,8E,2023-03-13T13:49:00.000+07:00,2023-04-12T13:48:59.000+07:00,"",20230411,40000
H4Zd8RtDrsyFynn6RB9UWA==,MF150,2023-04-01T16:22:25.000+07:00,2023-05-02T16:22:24.000+07:00,"",20230411,150000
H7WAlyyitEAl/NiZt07laQ==,C90N,2023-03-31T08:28:59.000+07:00,2023-04-30T08:28:58.000+07:00,"",20230411,90000
HD8EsTqVj4eAY18AxaI8OQ==,CF50,2023-03-14T12:24:55.000+07:00,2023-04-13T12:24:54.000+07:00,"",20230411,50000
HEzwKAZRJftQ7GBXS2/lvw==,MN,2023-04-10T23:37:11.000+07:00,2023-04-11T23:37:10.000+07:00,"",20230411,3000
HG2ikvOBFVgTKT7GfaHhjQ==,C90N,2023-04-10T19:13:23.000+07:00,2023-05-10T19:13:22.000+07:00,"",20230411,90000
HIsrw/Nuk4U3a6HuZBvSMw==,MAX90,2023-03-18T00:10:59.000+07:00,2023-04-17T00:10:58.000+07:00,"",20230411,90000
HL19ZSkR2SfIeDcRJV8ocA==,C90N,2023-03-29T19:54:28.000+07:00,2023-04-28T19:54:27.000+07:00,"",20230411,90000
HNMTgpW9c4b0EW7OPgV3WA==,12MDT50,2023-03-25T11:17:09.000+07:00,2023-04-24T11:17:08.000+07:00,"",20230411,0
HP6Mm9fyclHeqg4CsFaejg==,12MF200,2023-03-25T17:48:58.000+07:00,2023-04-25T17:48:57.000+07:00,"",20230411,0
HQ3vdsg/cGoT2xvVE+Bwzw==,12C120,2023-03-28T15:13:09.000+07:00,2023-04-27T15:13:08.000+07:00,"",20230411,0
HRyqi3OX2WBZOAD0EFW6Bw==,C120,2023-03-18T18:08:10.000+07:00,2023-04-17T18:08:09.000+07:00,"",20230411,120000
HYDl4alU43fe72ztDXaLcA==,12HD120N,2023-03-28T10:18:34.000+07:00,2023-04-27T10:18:33.000+07:00,"",20230411,0
HZFqudYil7aQkeiaJhioOg==,C90N,2023-04-08T20:29:55.000+07:00,2023-05-08T20:29:54.000+07:00,"",20230411,90000
HacYdQNzRCF42Cc7Z/nXbQ==,C90N,2023-03-13T16:02:34.000+07:00,2023-04-12T16:02:33.000+07:00,"",20230411,90000
HdEHzKFxdgEuRA+ChzxCvg==,12C90N,2023-03-15T14:40:41.000+07:00,2023-04-14T14:40:40.000+07:00,"",20230411,1080000
HjJs67KOlLhheBF11L+ihw==,C90N,2023-04-07T07:10:59.000+07:00,2023-05-07T07:10:58.000+07:00,"",20230411,90000
HksRgUuL1UYrxbLfPyBbbg==,BK,2023-03-30T18:45:47.000+07:00,2023-04-29T18:45:46.000+07:00,"",20230411,0
HmY+hrZWNuw0ceEF7mFxGg==,MDT10DL,2023-03-27T09:16:54.000+07:00,2023-04-27T09:16:53.000+07:00,"",20230411,10000
HmZPueGwQvK2Y2NyGwIN9Q==,12C50N,2023-03-26T08:21:55.000+07:00,2023-04-25T08:21:54.000+07:00,"",20230411,0
HoGCO1xVQy2MSXex0l4oog==,C120,2023-03-23T22:17:05.000+07:00,2023-04-22T22:17:04.000+07:00,"",20230411,120000
HpDLqtrj7eSKPEa16Tq2YA==,C120,2023-03-21T10:24:24.000+07:00,2023-04-20T10:24:23.000+07:00,"",20230411,120000
Hscd/uccMz+6cGA38NZVCw==,C90,2023-04-03T13:15:25.000+07:00,2023-05-03T13:15:24.000+07:00,"",20230411,90000
HwYx+KCOCkOgQWBeQalBCQ==,C50N,2023-03-12T09:42:55.000+07:00,2023-04-11T09:42:54.000+07:00,"",20230411,50000
HzG82MlrPaCw3zTPxRxD/w==,D10,2023-04-10T11:59:26.000+07:00,2023-04-11T11:59:25.000+07:00,"",20230411,10000
I+SEtIHxD6M0MKlRkPa06A==,C90N,2023-03-25T17:31:09.000+07:00,2023-04-24T17:31:08.000+07:00,"",20230411,90000
I/Mna847d1B6nndlFDK7Vw==,12C120,2023-03-27T12:42:47.000+07:00,2023-04-26T12:42:46.000+07:00,"",20230411,0
I02fSeeABxNIHcXxrN45GQ==,ED50,2023-04-03T07:57:43.000+07:00,2023-05-03T07:57:42.000+07:00,"",20230411,50000
I0OLwxNmilMMzYWt1YA8ug==,MFC149,2023-03-28T20:37:13.000+07:00,2023-04-28T20:37:12.000+07:00,"",20230411,149000
I1gD8JKl1wxYKPngVm6S6A==,HD120,2023-03-16T12:03:30.000+07:00,2023-04-15T12:03:29.000+07:00,"",20230411,120000
I632Vbn1OIc4qgZtaEY9iw==,C90,2023-03-27T21:25:40.000+07:00,2023-04-26T21:25:39.000+07:00,"",20230411,90000
I6Kt6lG9cHc3wy5NblgOYg==,THAGA60,2023-04-05T21:33:16.000+07:00,2023-05-05T21:33:15.000+07:00,"",20230411,60000
I7nOzdPfsZQwktAtJ9CgDQ==,C90N,2023-03-23T13:29:23.000+07:00,2023-04-22T13:29:22.000+07:00,"",20230411,90000
I8tXd4uD0GObDoJWQGiFjA==,G1,2023-04-10T18:39:30.000+07:00,2023-05-10T18:39:29.000+07:00,"",20230411,60000
ID5RL6LOIhseTxL5AA76yA==,HD90,2023-03-26T15:37:52.000+07:00,2023-04-25T15:37:51.000+07:00,"",20230411,90000
IIgpq+rSdgj+h/WMM0MXOA==,6MF99,2023-03-18T14:38:08.000+07:00,2023-04-18T14:38:07.000+07:00,"",20230411,0
IJ261+FhdrDuyet6Fx1/1g==,MAX90,2023-03-22T13:17:15.000+07:00,2023-04-21T13:17:14.000+07:00,"",20230411,90000
ILjqX6//FHfF+Hp3aHSjog==,G1,2023-03-31T15:31:34.000+07:00,2023-04-30T15:31:33.000+07:00,"",20230411,60000
IMlkkIxM8H0LfE3u7MvTnw==,D5,2023-04-10T17:49:05.000+07:00,2023-04-11T17:49:04.000+07:00,"",20230411,5000
IN70ML1YuTI0JMv3wryOsA==,12ED60,2023-03-22T10:56:01.000+07:00,2023-04-21T10:56:00.000+07:00,"",20230411,0
IR2W50eFJVqewAOk+8gTbw==,C150K,2023-04-10T19:37:40.000+07:00,2023-05-10T19:37:39.000+07:00,"",20230411,150000
ITtqpeyhNCUFg3+IWxn8ZA==,CS,2023-04-01T12:08:38.000+07:00,2023-05-01T12:08:37.000+07:00,"",20230411,0
IWE+b47MCU0G7iAUwTgQrA==,MPNT,2023-03-23T16:29:34.000+07:00,2023-04-22T16:29:33.000+07:00,"",20230411,0
IXahYTSJWx0386X71K5m0g==,MDT5A,2023-04-02T10:20:58.000+07:00,2023-05-03T10:20:57.000+07:00,"",20230411,5000
Ia05lO8ofErsc1BRJ60PQw==,MDT5A,2023-04-03T15:57:34.000+07:00,2023-05-04T15:57:33.000+07:00,"",20230411,5000
Id+07ITnlKbS2egQYDw+lw==,A68,2023-03-23T21:13:00.000+07:00,2023-04-22T21:12:59.000+07:00,"",20230411,0
Ifj/6051imEkCBpKuaE73A==,12FD50,2023-03-12T21:27:00.000+07:00,2023-04-11T21:26:59.000+07:00,"",20230411,0
IhFISR2d7Ywxmym8Wn7YRg==,C90N,2023-04-10T11:39:55.000+07:00,2023-05-10T11:39:54.000+07:00,"",20230411,90000
IhLiuCtpvTHwxTyv6UtvmQ==,ED60,2023-04-08T11:39:13.000+07:00,2023-05-08T11:39:12.000+07:00,"",20230411,60000
IjvCxvthNtPqNLS8w5o57Q==,SHIP120N,2023-03-19T15:10:04.000+07:00,2023-04-19T15:10:03.000+07:00,"",20230411,120000
IltbGeQ2Yy0PODCVYeTUpw==,GM9000,2023-04-01T00:00:00.000+07:00,2023-04-30T23:59:59.000+07:00,"",20230411,150000
ImvO1WIiRvK4ZU+839RaEg==,12C90N,2023-04-08T18:21:33.000+07:00,2023-05-08T18:21:32.000+07:00,"",20230411,0
IoEu7f1SORYGGUkCJxEE8g==,THAGA100,2023-03-13T20:49:18.000+07:00,2023-04-12T20:49:17.000+07:00,"",20230411,50000
Ip+ytQionb3eCIgPtt+HKA==,12FD50,2023-03-28T20:38:32.000+07:00,2023-04-27T20:38:31.000+07:00,"",20230411,0
Ipowzk7YwwLQIGAXGXXIlg==,MPNT,2023-03-16T19:07:23.000+07:00,2023-04-15T19:07:22.000+07:00,"",20230411,0
IqQZEANOnBwC26x9GQuYKg==,C120,2023-03-14T20:23:51.000+07:00,2023-04-13T20:23:50.000+07:00,"",20230411,120000
It2+9594k9h1DrwsRuh0hA==,D5,2023-04-10T09:59:47.000+07:00,2023-04-11T09:59:46.000+07:00,"",20230411,5000
IuCU3bTrq9jpnJjjvMRlPQ==,12FD50,2023-03-27T14:36:09.000+07:00,2023-04-26T14:36:08.000+07:00,"",20230411,0
IvgfJSvVD2C7ZZzKNbad5w==,ED50,2023-04-05T09:09:55.000+07:00,2023-05-05T09:09:54.000+07:00,"",20230411,50000
Iwc35hZqBJ9ftT/N7l1Org==,ED60,2023-03-19T10:55:41.000+07:00,2023-04-18T10:55:40.000+07:00,"",20230411,60000
IyIj28d+ts0SsE6BtqnYpA==,D5,2023-04-10T08:26:01.000+07:00,2023-04-11T08:26:00.000+07:00,"",20230411,5000
Izn5x3J1vUs6hKFfbZYNRg==,MF150,2023-04-01T15:53:42.000+07:00,2023-05-02T15:53:41.000+07:00,"",20230411,150000
J0Iaqok5dYQzG5EIaznRPA==,C120,2023-03-31T15:54:23.000+07:00,2023-04-30T15:54:22.000+07:00,"",20230411,120000
J0Nf6NfDOn+8i0aqDCEeEA==,MM,2023-04-09T08:27:42.000+07:00,2023-05-09T08:27:41.000+07:00,"",20230411,100000
J1IN8qVf/TrYNwjhQm2xxw==,Z70,2023-03-22T16:57:34.000+07:00,2023-04-21T16:57:33.000+07:00,"",20230411,70000
J3And0dz6gA+fSxI9hCbEQ==,C90N,2023-03-30T14:29:03.000+07:00,2023-04-29T14:29:02.000+07:00,"",20230411,90000
J47zlWjUV464Ouxkfh6eQQ==,HD70,2023-03-27T19:13:03.000+07:00,2023-04-26T19:13:02.000+07:00,"",20230411,70000
J5QtLsR1sEkasqoHGU6G+A==,MAX90,2023-03-14T18:21:21.000+07:00,2023-04-13T18:21:20.000+07:00,"",20230411,90000
J5VlxjGxvpPKIJ9oOv/Lvg==,GZ1,2023-04-10T22:55:28.000+07:00,2023-04-11T22:55:27.000+07:00,"",20230411,3000
J7sn3bzM+j4jETtYrMuAIw==,D10,2023-04-10T12:09:30.000+07:00,2023-04-11T12:09:29.000+07:00,"",20230411,10000
J8uF2hTq8hoU0Fr5JIUygQ==,6WF,2023-03-19T21:07:20.000+07:00,2023-04-18T21:07:19.000+07:00,"",20230411,600000
JAeCbGBc7NBEf3ngNeAkaQ==,C120,2023-04-06T20:07:30.000+07:00,2023-05-06T20:07:29.000+07:00,"",20230411,120000
JHw3gX+5seIEONJjVFUcqA==,AG60,2023-03-18T10:13:22.000+07:00,2023-04-17T10:13:21.000+07:00,"",20230411,60000
JJnvpGkRuB8oyKnLx9PtHQ==,Y60,2023-03-12T17:06:35.000+07:00,2023-04-11T17:06:34.000+07:00,"",20230411,60000
JP4+uogLNGqtmbk9bXDFGQ==,12MAX90,2023-03-15T10:28:50.000+07:00,2023-04-14T10:28:49.000+07:00,"",20230411,0
JQoVLkqEEBVdE6NoeHFA6Q==,MDT5A,2023-04-07T13:25:35.000+07:00,2023-05-08T13:25:34.000+07:00,"",20230411,5000
JRExXNoG9m3ye3ZW7G2j6Q==,C90N,2023-03-31T07:31:04.000+07:00,2023-04-30T07:31:03.000+07:00,"",20230411,90000
JSaCjgDcqOT/Ez9uiUK2/A==,EDU,2023-03-12T11:11:12.000+07:00,2023-04-12T11:11:11.000+07:00,"",20230411,50000
JTM9xL9b3Xu7FcrIHWw3QA==,6C90N,2023-03-15T09:16:46.000+07:00,2023-04-14T09:16:45.000+07:00,"",20230411,0
JTTsQT3igw0x4FXbCjajEA==,G1,2023-03-24T10:13:57.000+07:00,2023-04-23T10:13:56.000+07:00,"",20230411,60000
JUWTu6GxsB+VX8Wz4E+LLQ==,C90,2023-03-21T18:22:59.000+07:00,2023-04-20T18:22:58.000+07:00,"",20230411,90000
JUi35tDfI5u0XYmyRqpYCA==,C90N,2023-04-01T13:48:00.000+07:00,2023-05-01T13:47:59.000+07:00,"",20230411,90000
JXJRMqEEmevB3TO19LuBKg==,C90N,2023-03-13T11:03:06.000+07:00,2023-04-12T11:03:05.000+07:00,"",20230411,90000
